index,Original Text,Extracted Laws
225,"1. 범죄사실에 대한 해당법조 및 형의 선택(피고인들)
형법 제299조, 제298조(각 준강제추행의 점, 피고인별 포괄하여1)), 각 벌금형 선택 1. 노역장 유치(피고인들)
형법 제70조 제1항, 제69조 제2항
1. 이수명령(피고인들)
성폭력범죄의 처벌 등에 관한 특례법 제16조 제2항 본문
1. 가납명령(피고인들)
형사소송법 제334조 제1항
신상정보 등록 및 제출의무
등록대상 성범죄인 판시 범죄사실에 관하여 유죄판결이 확정되는 경우, 피고인은 성폭력범죄의 처벌 등에 관한 특례법 제42조 제1항의 신상정보 등록대상자가 되므로, 같은 법 제43조에 따라 관할 경찰관서의 장에게 신상정보를 제출할 의무가 있다.
공개명령, 고지명령 및 취업제한명령의 면제
피고인의 나이, 성행, 환경, 재범위험성, 범행 내용, 범행 후 정황, 위 각 명령으로 인하여 피고인이 입는 불이익의 정도와 예상되는 부작용, 그로 인하여 달성할 수 있는 등록대상 성범죄의 예방 및 피해자 보호 효과 등을 종합적으로 고려하면, 피고인의 신상정보를 공개 · 고지하거나 취업을 제한하여서는 아니 될 특별한 사정이 있다고 판단된다. 따라서 성폭력범죄의 처벌 등에 관한 특례법 제47조 제1항, 제49조 제1항, 아동 ·청소년의 성보호에 관한 법률 제49조 제1항 단서, 제50조 제1항 단서, 제56조 제1항 단서, 장애인복지법 제59조의3 제1항 단서에 따라 피고인에 대하여 공개명령, 고지명령 및 취업제한명령을 선고하지 않는다.","장애인복지법 59조, 특례법 16조 제2항, 특례법 42조 제1항, 특례법 47조 제1항, 형법 299조, 형법 70조 제1항, 형사소송법 334조 제1항"
226,"1. 범죄사실에 대한 해당법조
가. 피고인 A: 형법 제114조, 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제1항 제1호, 제3조 제1항, 채권의 공정한 추심에 관한 법률 제15조 제1항,       제9조 제1호, 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호,       전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호(범죄단체가입 및 활동의 점, 포괄하여), 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제1항 제1호, 제3조 제1항, 형법 제30조(무등록 대부업 영위의 점, 포괄하여), 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제2항 제3호, 제11조 제1항, 형법 제30조(이자율 초과 수취의 점, 포괄하여), 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호, 형법 제30조(범죄수익 취득 사실 가장의       점, 포괄하여), 각 채권의 공정한 추심에 관한 법률 제15조 제1항, 제9조 제1호,     형법 제30조(협박에 의한 채권추심행위의 점, 피해자별로 포괄하여), 전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호, 형법 제30조(접근매체 보관의 점,     포괄하여), 각 형법 제260조 제1항(폭행의 점), 각 징역형 선택, 각 대부업등의등록및금융이용자보호에관한법률위반죄에 관하여는 벌금형을 병과(같은 법률 제19조 제3항)
나. 피고인 B, C, E: 형법 제114조, 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제1항 제1호, 제3조 제1항, 채권의 공정한 추심에 관한 법률 제15조     제1항, 제9조 제1호, 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항     제1호, 전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호(범죄단체가입 및     활동의 점, 포괄하여), 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제1항 제1호, 제3조 제1항, 형법 제30조(무등록 대부업 영위의 점, 포괄하여),     대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제2항 제3호, 제11조     제1항, 형법 제30조(이자율 초과 수취의 점, 포괄하여), 범죄수익은닉의 규제 및     처벌 등에 관한 법률 제3조 제1항 제1호, 형법 제30조(범죄수익 취득 사실 가장의 점, 포괄하여), 각 채권의 공정한 추심에 관한 법률 제15조 제1항, 제9조 제1호, 형법 제30조(협박에 의한 채권추심행위의 점, 피해자별로 포괄하여), 전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호, 형법 제30조(접근매체 보관의     점, 포괄하여), 각 징역형을 선택, 단 피고인 B, E에 대하여는 각 대부업등의등록     및금융이용자보호에관한법률위반죄에  관하여  벌금형을 병과(같은  법률  제19조     제3항)
다. 피고인 D: 형법 제114조, 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제1항 제1호, 제3조 제1항, 채권의 공정한 추심에 관한 법률 제15조 제1항,     제9조 제1호, 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호,     전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호(범죄단체 조직 및 활동의 점, 포괄하여), 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제1항 제1호, 제3조 제1항, 형법 제30조(무등록 대부업 영위의 점, 포괄하여), 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제2항 제3호, 제11조 제1항, 형법 제30조(이자율 초과 수취의 점, 포괄하여), 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호, 형법 제30조(범죄수익 취득 사실 가장의     점, 포괄하여), 각 채권의 공정한 추심에 관한 법률 제15조 제1항, 제9조 제1호,     형법 제30조(협박에 의한 채권추심행위의 점, 피해자별로 포괄하여), 전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호, 형법 제30조(접근매체 보관의 점,     포괄하여), 형법 제151조 제1항, 제30조, 제31조 제1항(범인도피교사의  점), 각     징역형  선택,  각 대부업등의등록및금융이용자보호에관한법률위반죄에  관하여는     벌금형을 병과(같은 법률 제19조 제3항)
라. 피고인 F: 형법 제114조, 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제1항 제1호, 제3조 제1항, 채권의 공정한 추심에 관한 법률 제15조 제1항,     제9조 제1호, 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호,     전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호(범죄단체가입 및 활동의 점, 포괄하여), 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제1항 제1호, 제3조 제1항, 형법 제30조(무등록 대부업 영위의 점, 포괄하여), 대부업 등의 등록 및 금융이용자 보호에 관한 법률 제19조 제2항 제3호, 제11조 제1항, 형법 제30조(이자율 초과 수취의 점, 포괄하여), 범죄수익은닉의 규제 및 처벌 등에 관한 법률 제3조 제1항 제1호, 형법 제30조(범죄수익 취득 사실 가장의       점, 포괄하여), 각 채권의 공정한 추심에 관한 법률 제15조 제1항, 제9조 제1호,       형법 제30조(협박에 의한 채권추심행위의 점, 피해자별로 포괄하여), 전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제3호, 형법 제30조(접근매체 보관의 점,       포괄하여), 형법 제151조 제1항, 제30조, 제31조 제1항(범인도피교사의  점), 각       징역형 선택
1. 누범가중(피고인 D)
형법 제35조
1. 경합범가중(피고인들)
피고인 A, B, D, E: 형법 제37조 전단, 제38조 제1항 제2호, 제3호, 제50조
피고인 C, F: 형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 노역장유치(피고인 A, B, D, E)
형법 제70조 제1항, 제69조 제2항
1. 집행유예(피고인 E)
형법 제62조 제1항(징역형에 한하여)
1. 보호관찰 및 사회봉사명령(피고인 E)
형법 제62조의2
1. 몰수(피고인 A, D, E, F)
형법 제48조 제1항
1. 추징(피고인 A, B, D)
범죄수익은닉의 규제 및 처벌 등에 관한 법률 제10조 제1항, 제8조 제1항
1. 가납명령(피고인 A, B, D, E)
형사소송법 제334조 제1항
1. 배상명령 신청의 각하
소송촉진 등에 관한 특례법 제25조 제3항 제3호, 제32조 제1항 제2호(재판단계에서    합의되어 배상책임의 유무 또는 그 범위가 명백하다고 보기 어려움)","전자금융거래법 49조 제4항 제2호, 특례법 25조 제3항 제3호, 형법 114조, 형법 151조 제1항, 형법 260조 제1항, 형법 30조, 형법 35조, 형법 37조, 형법 48조 제1항, 형법 62조, 형법 62조 제1항, 형법 70조 제1항, 형사소송법 334조 제1항"
227,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 마약류 관리에 관한 법률 제60조 제3항, 제1항 제2호, 제4조 제1항 제1호, 제2조 제3호 나목(엑스터시 매매미수의 점), 각 마약류 관리에 관한 법률 제60조 제1항    제2호, 제4조 제1항 제1호, 제2조 제3호 나목(엑스터시 매매 및 투약의 점), 주민등록법 제37조 제1항 제10호(타인 주민등록번호 부정사용의 점), 각 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예
형법 제62조 제1항
1. 수강명령
마약류 관리에 관한 법률 제40조의2 제2항 본문
1. 추징
마약류 관리에 관한 법률 제67조 단서
1. 가납명령
형사소송법 제334조 제1항","주민등록법 37조 제1항 제10호, 형법 37조, 형법 62조 제1항, 형사소송법 334조 제1항"
228,"1. 범죄사실에 대한 해당법조
○ 피고인 A: 전기통신사업법 제97조 제7호, 제30조 본문, 형법 제30조(포괄하여 전기통신역무 이용 타인 통신 매개의 점), 전기통신사업법 제95조 제3호, 제6조 제1항, 형법 제30조(포괄하여 무등록 기간통신사업 경영의  점), 각 형법 제347조       제1항, 제32조 제1항(사기방조의 점)
○ 피고인 B: 전기통신사업법 제97조 제7호, 제30조 본문, 형법 제30조(포괄하여 전기통신역무 이용 타인 통신 매개의 점), 전기통신사업법 제97조 제7호, 제30조       본문, 형법 제30조(전기통신역무 타인 제공의  점), 전기통신사업법 제95조 제3호, 제6조 제1항, 형법 제30조(포괄하여 무등록 기간통신사업 경영의 점), 각 형법 제347조 제1항, 제32조 제1항(사기방조의 점)
○ 피고인 C: 각 전기통신사업법 제97조 제7호, 제30조 본문, 형법 제30조
1. 상상적 경합
○ 피고인 C: 형법 제40조, 제50조
1. 형의 선택
○ 피고인 A, B: 각 징역형 선택
○ 피고인 C: 벌금형 선택
1. 방조감경
○ 피고인 A, B: 형법 제32조 제2항, 제55조 제1항 제3호(각 사기방조죄에 대하여) 1. 경합범가중
○ 피고인 A, B: 형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 노역장유치
○ 피고인 C: 형법 제70조 제1항, 제69조 제2항
1. 집행유예","전기통신사업법 95조 제3호, 전기통신사업법 97조 제7호, 형법 30조, 형법 32조 제2항, 형법 347조 제1항, 형법 37조, 형법 40조, 형법 70조 제1항"
229,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항(사기의 점), 각 형법 제355조 제1항(횡령의 점), 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 배상신청의 각하
소송촉진 등에 관한 특례법 제32조 제1항 제3호, 제25조 제3항 제3호, 제4호(피고인이 일부 피해변제를 한 점 등에 비추어 피고인의 배상책임의 범위가 명백하다고 보기 어렵고, 형사소송절차에서 이를 심리하는 것도 타당하지 아니함)","특례법 32조 제1항 제3호, 형법 347조 제1항, 형법 355조 제1항, 형법 37조"
230,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 각 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예","형법 347조 제1항, 형법 37조"
231,"1. 범죄사실에 대한 해당법조 및 형의 선택
형법 제347조 제1항, 제30조, 징역형 선택
1. 경합범처리
형법 제37조 후단, 제39조 제1항
1. 집행유예
형법 제62조 제1항","형법 347조 제1항, 형법 37조, 형법 62조 제1항"
232,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조, 제30조(사기의 점, 징역형 선택), 각 주민등록법 제37조 제10호,    형법 제30조(주민등록번호 부정사용의 점, 징역형 선택), 각 범죄수익 은닉의 규제    및 처벌 등에 관한 법률 제3조 제1항 제1호, 형법 제30조(범죄수익 가장의 점, 징역형 선택)
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예
형법 제62조 제1항
1. 사회봉사명령
형법 제62조의2
1. 배상명령신청의 각하
소송촉진 등에 관한 특례법 제32조 제1항 제3호, 제2항, 제25조 제3항 제3호(피고인이 피해자들에게 일부 피해를 회복하고 합의하여 배상책임의 범위가 명백하지 아니함)","주민등록법 37조 제10호, 특례법 32조 제1항 제3호, 형법 30조, 형법 347조, 형법 37조, 형법 62조, 형법 62조 제1항"
233,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 전자금융거래법 제49조 제4항 제2호, 제6조 제3항 제2호, 형법 제30조(접근매체대여의 점), 형법 제151조 제1항(범인도피의 점), 각 징역형 선택
1. 누범가중
형법 제35조(별지 범죄일람표 순번 1, 2를 제외한 나머지 각 죄에 대하여)
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 몰수
형법 제48조 제1항 제1호
1. 추징
형법 제48조 제1항 제2호, 제2항
1. 가납명령
형사소송법 제334조 제1항","전자금융거래법 49조 제4항 제2호, 형법 151조 제1항, 형법 30조, 형법 35조, 형법 37조, 형법 48조 제1항 제1호, 형법 48조 제1항 제2호, 형사소송법 334조 제1항"
234,"1. 범죄사실에 대한 해당법조
가. 피고인 A: 각 형법 제347조 제1항, 제30조(사기의 점), 형법 제331조 제2항, 제1항(특수절도의 점), 형법 제329조, 제30조(절도의 점), 구 여객자동차 운수사업법(2020. 4. 7. 법률 제17234호로 개정되기 전의 것) 제90조 제8호, 제81조 제1항(자가용자동차 유상 운송용 임대의 점), 각 징역형 선택
나. 피고인 B: 각 형법 제347조 제1항, 제30조(사기의 점), 형법 제331조 제2항, 제1항(특수절도의 점), 형법 제329조, 제30조(절도의 점), 각 징역형 선택
1. 누범가중
피고인 A: 형법 제35조
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조","형법 329조, 형법 331조 제2항, 형법 347조 제1항, 형법 35조, 형법 37조"
235,"1. 범죄사실에 대한 해당법조 및 형의 선택
각 형법 제347조 제1항, 각 징역형 선택
1. 경합범가중
형법 제37조 전단, 제38조 제1항 제2호, 제50조
1. 집행유예
형법 제62조 제1항","형법 347조 제1항, 형법 37조, 형법 62조 제1항"
